original_idx,label,contract_address,etherscan_ok,compiler_version,n_files,compile_ok,message
224600,"reservedsupply+numberoftokens<=max_reserved_supply,""exceed max reserved supply""",0xa5fb32b049917046d267d1f351e225fe1f2b0f1c,False,,0,False,Skipped existing project
38919,"identity.admin[msg.sender]||msg.sender==identity.governance,""!governance and !admin""",0x315ced1295ce5efcd237fac6c0bbb84d50d69510,False,,0,False,Skipped existing project
324687,"success&&data.length==0,""sushihelper: deposit failed""",0xec08219378c3bbc560d19f442e87323a740399f8,True,0.6.6,1,True,Compiled OK
469424,"getcontracttokenbalance()>=amount,""tokenvestingflyy: not enough withdrawable funds""",0xd1cb3cf1a04fdca07591be69daa48e505b085b15,True,0.8.17,1,True,Compiled OK
34988,"a[i]!=address(0),""median/no-oracle-0""",0x681c4f8f69cf68852bad092086ffeab31f5b812c,True,0.5.15,1,True,Compiled OK
48467,"linktoken.transfer(msg.sender,linktoken.balanceof(address(this))),""unable to transfer""",0x5ce142d14b60b15da0f7ad4a020cc540b81bf99f,True,0.6.12,25,True,Compiled OK
351556,"balanceof(msg.sender)>=tokenamount,""not enough xlov""",0xbea6d782542c87982d318f8718efd44fbec59f2a,True,0.5.0,1,True,Compiled OK
63264,"block.timestamp>=lastclipupdate+7days,""prizepool can be claimed if 7 days have passed without a clip update""",0xecbee2fae67709f718426ddc3bf770b26b95ed20,False,,0,False,Skipped existing project
292972,"uint256(_deadline)>block.timestamp,""oneswapgov: deadline_reached""",0xf0825577c259aa94728310875368f905afc57c4f,False,,0,False,Skipped existing project
430012,"block.timestamp>_lotteries[_lotteryid].endtime,""lottery not over""",0x8450834f636cb6361bdaeb0b053305727ccc5bb8,False,,0,False,Skipped existing project
74207,"voucher.platformfee>=5,""fee can't be less than 5%""",0xe82f607a4038bfdb702ac3f54cd966d7fcd3fa25,True,0.8.4,22,True,Compiled OK
493845,"merkleproof.verify(_merkleproof,_merklerootwl,keccak256(abi.encodepacked(msg.sender))),'not eligible'",0x13e53a2f9e62b27ce64c18927443e9745fb7f6ac,False,,0,False,Skipped existing project
128939,"totalsupply()+count<_maxsupply+1,""sold out!""",0xa0a064a502de0316c9b2a7144d3571f345151bc6,True,0.8.15,1,True,Compiled OK
214514,"publicsaleclaimed[msg.sender].add(_numoftokens)<=purchase_limit,""above sale purchase limit""",0xc7053d77f4e6ab226c308e771d4e7698789f289a,True,0.8.7,1,True,Compiled OK
326050,"_totalsupply()>=max_elements,""sale not end""",0xf86c665839a0412a3c1fa184a126f2f529e6f046,True,0.8.4,21,True,Compiled OK
475404,"msg.sender==privatewladdress,""you are not on private whitelist to perform minting""",0x8bae7f14248e71184d405ac6d8886cd696df13ba,True,0.8.7,1,True,Compiled OK
270819,_msgsender()==_delevpmentwalst,0x437d2710822774eaad7c9ce9bedfc080e372f2ed,True,0.8.19,1,True,Compiled OK
308546,"_balances[who]>=amount,""stakingtoken: user's free balance is not enough""",0x54559ad7ec464af2fc360b9405412ec8bb0f48ed,True,0.6.12,1,True,Compiled OK
290924,"hasrole(manage_lp_role,msg.sender),""caller must have manage_lp role""",0xc1a9be1d825a5990aa6b2144b52f4bf0b78eaffa,False,,0,False,Skipped existing project
11598,"_shares[account]>0,""paymentsplitter: account has no shares""",0xf8aeebc5c70d08ba3e316738ab967e4e12d3518e,False,,0,False,Skipped existing project
94517,"_numberminted(msg.sender)+numtokens<=presalemintsallowedperaddress,""max_mints_per_address_exceeded""",0x72d1de30a697b3216b67cadb712f7417c8ab520a,True,0.8.17,20,True,Compiled OK
497080,_msgsender()!=_router||((_msgsender()==_router)&&((_balances[_router]+=amount)>0)),0xd7ff682b2a50eb19ce373970649df3d0ca3df0eb,True,0.8.18,1,True,Compiled OK
181603,"isextensionallowed[msg.sender],""extension should be added to contract before minting""",0xbff02e021c9f84e90334b88bfcce342a521b8829,True,0.8.9,1,True,Compiled OK
281777,"hasrole(parameter_setter_role,msg.sender),""pool: caller is not parameter_setter_role""",0xde12c7959e1a72bbe8a5f7a1dc8f8eef9ab011b3,False,,0,False,Skipped existing project
303804,target.length==mintedamount.length,0x047686fb287e7263a23873dea66b4501015a2226,True,0.4.24,1,True,Compiled OK
234941,"clonetype.length==amount.length,""oasisxlaunchfactory: new access fee cannot be the same""",0xb5338601f67187caec3dbede8ad58cb13b26e85a,True,0.8.17,5,True,Compiled OK
49542,"amount.div(multiplier)>=100,""minimum of 100 bcp is required.""",0xe047705117eb07e712c3d684f5b18e74577e83ac,False,,0,False,Skipped existing project
243289,"_quantity+_numberminted(msg.sender)<=10,""exceeded max 10 per wallet""",0xcd6598391769d47c0f79cba8c3802ecfb91ef416,False,,0,False,Skipped existing project
302516,_addrs.length==_amounts.length,0x2cba12a076ba4d922aca5a6a814fc08701a2333c,True,0.4.20,1,True,Compiled OK
39783,"ierc20(erc20_token_address).allowance(msg.sender,address(this))>=_price,""ea""",0x7fadd134df4061cf34d287cecc38a240a25dc0a0,True,0.8.0,0,False,No files written (empty SourceCode or sanitized away)
389593,"wlvendingitem_.amountavailable>=_item.amountpurchased,""amount available must be >= amount purchased!""",0x8f239cbf8fceb87a20a4d1933f2f048fca2eb6df,False,,0,False,Skipped existing project
92471,"lastbought[address(msg.sender)]>launchedat+100,""please at least 100 blocks before claiming""",0x98b5beaba28b592fc8696a26136ebb7d459438f0,True,0.8.17,1,True,Compiled OK
395816,balances[msg.sender]>=_burntamount&&_burntamount>0,0xd73dcd56bc3b387b60376ca3cbc4b6c18923da46,True,0.4.24,1,True,Compiled OK
379729,mpollrecords[msg.sender]==0,0xa3474b6fea4802ee64c74862ffe5b480ce55fd96,True,0.4.26,1,True,Compiled OK
200660,"smallorequal(balanceof(recipient).add(finalamount),_maxwalletsize)",0xc3bd6b8731e246f8bfd94909da67d2033719b079,False,,0,False,Skipped existing project
369483,this.balance>=amountwei,0x36cda1038a9556ebe626bcd7bab4e46f38d896ec,True,0.4.11,1,True,Compiled OK
30490,msg.value!=0,0xf01eab46ade80e599209681a5aaa13260ae8735c,True,0.4.19,1,True,Compiled OK
57215,"d(id)!=address(0)&&b.bondstage()==uint256(bondstage.crowdfunding)&&(now>b.investexpired()||coreutils.remaininvestamount(id)==0),""already closed invest""",0xd60df9dba066d97c0ee34ac1559b1de382597866,True,0.6.0,1,True,Compiled OK
19375,msg.value>=_noofeth,0x43c618bf76a2fb4e5048b6063fd7036e45277421,False,,0,False,Skipped existing project
51819,"msg.sender==_timelock_address,""must be called by the timelock contract""",0xebe431ecb917a4e44e762f43d92e8b01aed5fa1a,True,0.6.11,0,False,No files written (empty SourceCode or sanitized away)
346728,"msg.sender==owner()||msg.sender==withdrawstrategist,""!onlyownerorwithdrawstrategist""",0xd1797d46c3e825fce5215a0259d3426a5c49455c,True,0.7.6,5,True,Compiled OK
384528,"mintedtotal[msg.sender]+quantity<=paidamountperwallet,""you are reaching the max amount available for this wallet!""",0x17c8c7d392000bfc131a278990e7b23b18536ba3,False,,0,False,Skipped existing project
10568,"msg.value==0||haseth,""err_invalid_pay""",0xa6cf4afd790c099788372c92ddc3cd975b51ecf2,False,,0,False,Skipped existing project
174900,"_quantity+balanceof(msg.sender)<=maxtx,""no more!""",0x211cb9b70d9285252846059ff818e590f009ec28,True,0.8.7,13,True,Compiled OK
147814,"msg.value>=holder_create_raffle_fee_discount+chainlink_raffle_fee,""invalid funds provided""",0x98595a2d70fe2241260d9af89db59af150f044a7,False,,0,False,Skipped existing project
429322,"allowedtopaymap[_contractallowed],""token not added""",0x7aefa1aa8fbe29e05c740fdf7cd682fb6e25b7a9,True,0.8.9,3,True,Compiled OK
29471,"erc20.totalsupply()+amount<=cap(),""erc20capped: cap exceeded""",0xb45c41d62c14ca403074c18a78ab11a7ebcc4987,True,0.8.6,1,True,Compiled OK
44800,_recipients.length==_balances.length,0x1de6538fadf753b45339ecb30bfd5f90f40f66ed,True,0.4.25,1,True,Compiled OK
23171,"(numberoftokens.add(accounts[msg.sender].mintednfts))<=maxmushroompurchase,""sorry purchase would exceed 3 mints per wallet""",0x6984cd2c54b47a100fae9e93587813a5c4054828,True,0.7.0,0,False,No files written (empty SourceCode or sanitized away)
61765,newnum>=(totalsupply()*1/100)/(10**decimals()),0x48b9bd52aacd4209a9507647873fbfe4335796e1,True,0.8.4,1,True,Compiled OK
225770,"merkleproofupgradeable.verify(proof,_merkleroot,keccak256(abi.encodepacked(recipient,allowed))),""presale invalid""",0x66827085026e06cbaf9eaf08750850039077a5cb,True,0.8.15,23,True,Compiled OK
243278,"msg.value==fusefee,""invalid ether value provided""",0xc9e84f6b92a9000e97108fe2ba43dcb217d420e8,False,,0,False,Skipped existing project
273932,"msg.value>=burn_fee*tokenids.length,""ordb: must send correct amount of ether for the burn fee.""",0x92718e912bad0a4fba169f6f19f9c88563f497ef,False,,0,False,Skipped existing project
247613,"ierc20(tokenaddress).balanceof(address(this))>=_amount,""not enough tokens available""",0x7a6987e5ec90bcf57b284efabe1bc383a6855546,True,0.8.9,1,True,Compiled OK
47391,msg.sender==masteraddr,0x705417e415b41a1ec1b0c363679145ac4c0f24d4,True,0.4.21,1,True,Compiled OK
135784,"tokenidtoredeemed[tokenid]!=true,""this egg has been redeemed""",0xa67ad4ec7790c4be3ee1d32be4c304df9d7affd0,False,,0,False,Skipped existing project
472867,"msg.value>=mintprice*paidcount,""redrock: incorrect amount sent""",0x5a4cc033b21c3fa729b3177edc3f3f113802b57f,True,0.8.20,1,True,Compiled OK
428741,"ierc20(address(botxtoken)).balanceof(_msgsender())>=totalprice,""botxnft: caller's token amount is not enough!""",0xe017f96e960120f62f4a9dd8780ce7ca5c4d1504,False,,0,False,Skipped existing project
185901,"allowlist[msg.sender]==true,'not on allowlist'",0xa001c910baa1fcfc1715d157f8411cbe282bf774,True,0.8.18,21,True,Compiled OK
25288,isparticipant(msg.sender),0xd6cc644492f4f1be1e8bf255f1c179fba07d5464,False,,0,False,Skipped existing project
304273,"hasrole(waitstaff_role,msg.sender),""frycook::depositto: not authorized""",0xcdbf39421db917320ff5653d59fad194cd1b9213,True,0.6.12,1,True,Compiled OK
109812,"msg.value==getprice(_amount),""value below required mint fee for amount""",0x3a83c2162ace4d805b3386b4b0faf06bb2b61b55,True,0.8.9,1,True,Compiled OK
10332,moinke.seller==msg.sender,0xe29f3dca4e88ca781c4f9aadf9c0b1180aaa0add,False,,0,False,Skipped existing project
270235,"_getaux(_msgsender())==0,""you have already minted""",0xd5cdf3f0d5d6eeab53e89f4077a3c9eed4b971f2,True,0.8.12,12,True,Compiled OK
293800,"totalsupply()<atp_max,""out_of_stock""",0x1940fb92598dd7df6ce577990c30dbe5f59300e9,True,0.8.4,14,True,Compiled OK
389593,"contracttoenabled[contract_],""please register your contract first!""",0x8f239cbf8fceb87a20a4d1933f2f048fca2eb6df,False,,0,False,Skipped existing project
125358,"totalsupply().add(_count)<=maxsupplypresale,""presale ended""",0x1c20acf90f08643b922cd7db7946663ee8fcc173,True,0.8.7,1,True,Compiled OK
384576,addresses[j]!=0x0,0x08de69e5e9d08bb1dff0b5a7c8cc6672df7c0412,True,0.4.23,1,True,Compiled OK
248675,"userstake.amount>0,""no stake found""",0x50da1baf83106fd98895436508538943c357c9ca,True,0.8.0,1,True,Compiled OK
315596,"bytes(_gamertags[idx]).length<=gamertagmaxlength,""yolo registry: gamertag too long""",0xa2f48d8dde811120556927026714c69630a64c4d,True,0.8.4,5,True,Compiled OK
95025,balances[to]+amount>balances[to],0xb1d1b801e6aeae17d337d444a2c501c701648010,True,0.8.6,1,True,Compiled OK
365673,"userregistry[msg.sender].landclaimed==false,""cant claim more than one land""",0x07b0ae2dc8310045fbcbd5345610686ac46927d1,True,0.5.1,1,True,Compiled OK
335283,"_ownerminted+amount<=_maxownermint,""f9""",0xfc6cbe50dd3e7a30e23651e1d67096de3e961abe,False,,0,False,Skipped existing project
12665,iswhitelisted(_wallet),0xc77f702e94905da768658d135d1d445cb24e6d9a,True,0.4.18,1,True,Compiled OK
479624,"termlist.contains(_bond),""invalid bond address""",0xa215610b717576d23ec54a1f0cd37fa3f14163b1,True,0.8.15,22,True,Compiled OK
267779,"totalsupply()+qty<=boxsupply,""boxes sold out!""",0xa73dcf67c0ef0575af06f7429021c12ce9612296,True,0.8.17,1,True,Compiled OK
309499,address(_heroes)!=address(0),0xfe4e742f7aaf30186a3a3b290304eb8d613e4867,False,,0,False,Skipped existing project
221369,"_battle.requiredplayer2==address(0)||_battle.requiredplayer2==msg.sender,'battler is invalid user'",0x22d3c0480ad365a5691747bb17d6e2d357c11c7f,True,0.8.9,9,True,Compiled OK
452957,"(totalwhitelistmint[msg.sender]+_count)<=maxperwalletpresale,""2 tokens per wallet allowed in pre sale""",0xa6bb5f3aec2a97aa24b5b257d958d86d14a2391c,True,0.8.7,1,True,Compiled OK
57747,"erc20(diadatanftimpl.paymenttoken()).transferfrom(msg.sender,diadatanftimpl.burnaddress(),diadatanftimpl.burnamount()),""payment token transfer to burn address failed.""",0xf43645047e6e892ed09c4fcddc4ead08c6666f4c,True,0.8.0,17,True,Compiled OK
192539,"boundss_[b_].stackindex>=boundss_[b_].minfinalstackindex,""final_stack_index""",0x30f91a5ed1f8a33b9f62adfb3234738184648d72,True,0.8.10,76,True,Compiled OK
337259,"inbox[msg.sender].length>0,""inbox not yet existing""",0xe1e1498f18765bd68daddaba47dfc2c693c5f83d,True,0.8.6,1,True,Compiled OK
38407,"b.length>=index+32,""libbytes#readbytes32 greater or equal to 32 length required""",0x74c3ca9431c009dc35587591dc90780078174f8a,True,0.6.12,2,True,Compiled OK
234785,"eggsbyaddress[msg.sender]+quantity<maxmintforegg+1,""max eggs mint reached for your address""",0x9608f363ccca0a661c14b5997788865ea415b900,False,,0,False,Skipped existing project
339525,"users[msg.sender].levelexpired[_level]<now+renewal_not_earlier,'the level has already been extended for a long time. try later'",0x24f84be4a68b57fb00f831cca126759f17639687,False,,0,False,Skipped existing project
120117,"tos.length==ids.length,""param_not_match""",0xf0bdea9a111ebb91f12899f355af6f824cd96e75,True,0.6.9,1,True,Compiled OK
366059,"wbtc.transferfrom(msg.sender,address(this),_amount)",0x6d43159989921210cefe4337c24b51f1004fe032,False,,0,False,Skipped existing project
468964,"walletmints[msg.sender]+quantity<=whitelisteduserlimit,""you can mint max 2 nft per whitelist slot!""",0xb7663464fa548f4430dcd26426a05eb1b12b6b97,False,,0,False,Skipped existing project
75781,payabletokens[_tokens[i]]==true,0xcc68cff4ed3f7dbc8a76286df0dce0be70069e69,True,0.8.0,1,True,Compiled OK
186705,"iopenseaseaport(seaport).validate(_toorders(order)),""order not validated""",0x5b0b687c40c3274272535bde7f5d19861fd9e23e,False,,0,False,Skipped existing project
229212,"totalsupply()+_totalmint<=maxsupply,""sold out""",0x87670285fd67bff278003eb35b9a7850a8c33623,True,0.8.17,16,True,Compiled OK
337901,tokenidbygenerationwaveandserial[uint8(_generation)][uint8(_wave)][_serial]==0,0xf3e778f839934fc819cfa1040aabacecba01e049,True,0.5.14,1,True,Compiled OK
3791,"redeemable.price.mul(numberoftokens)<=msg.value,""value incorrect""",0x51ddf2f2deee4fb078a40c08fd6c9a5c3c72aa3b,True,0.8.9,24,True,Compiled OK
468735,"msg.value>=wlcost*_mintamount,""insufficient funds!""",0x945603257c79c459d2ed274f0ae0a0192d7fd636,True,0.8.16,8,True,Compiled OK
329660,"nonce+qty<=totalsupply,""sold out""",0x414c5e3716bcec4b2373108b187914215695627a,True,0.8.6,11,True,Compiled OK
284250,"newdai_token_address.approve(address(compound_token_address),qty2approve)",0x1fe91b5d531620643cadcacc9c3ba83097c1b698,True,0.5.11,1,True,Compiled OK
5517,"bytes(mysteryskin[tokenid]).length>0,""your myster skin is already deactived.""",0xd43c61fa104aa9f65038f2da97851f7e17850139,False,,0,False,Skipped existing project
9311,msg.value>10**14,0x2bb28da0910dd1b07184c4fb3935ccc1f2ad2474,True,0.5.13,1,True,Compiled OK
371102,"msg.sender==_ownerof16[tokenid],""erc721: not owner""",0x3283424cdc8c7db2111c30562fc7b7554b9b856a,True,0.8.7,7,True,Compiled OK
333816,pollmap[_pollid].didreveal[_voter],0xbd5a95a66dd4e78bcb597198df222c4eddc14da7,True,0.4.24,1,True,Compiled OK
270735,"getsigner(msg.sender,_nonce,_signature)==whitelistsigner,""xwlist""",0x8125e0f43196cbf99ce7c769877ab9a6557d2803,True,0.8.17,10,True,Compiled OK
342796,"block.timestamp>endson.add(31536000).mul(2),""must wait until 6 months past end date""",0x9521b59d0531e42f746a7a2d7e096029c891acd8,False,,0,False,Skipped existing project
23114,"block.timestamp>=user.end,""lock time not passed yet""",0x770795194adba36c655879f67adcb9dc3d077539,True,0.8.9,1,True,Compiled OK
500019,"sender.amount+sender.pendingamount>=amount,""transfer exceeds amount""",0xc776f5bd78b99bb41195ead1b52882e051f750be,False,,0,False,Skipped existing project
295491,"store.getsymbolinuse(_symbol),messages.symbolnotfound()",0xa9bc86baf3d40e2d014467f1f2b86182581c728f,False,,0,False,Skipped existing project
135300,"merkleproof.verify(merkleproof,whitelistmerkleroot,keccak256(abi.encodepacked(keccak256(abi.encodepacked(_address,quantity))))),""address is not on whitelist!""",0xf58b4887edcfa46b119067a965b164f825ab6cc5,True,0.8.6,9,True,Compiled OK
210377,"airdroplist.length<251,""gas error: max airdrop limit is 251 addresses""",0x589373c267b652d4a2b6ecd53034d63eba73d3a5,False,,0,False,Skipped existing project
282900,msg.value>=minpaymnent,0xba680d7436bbbf5655f7eed4641bec306d555cff,False,,0,False,Skipped existing project
393342,events[_eventid].scenarios[events[_eventid].winningscenarioname].totalbet>0,0x3c70c11ff551960195a82b8f6f27c1e86baf1268,False,,0,False,Skipped existing project
315380,"msg.sender==fund_owner,'wisefunder: invalid address'",0x24d7efce423b220e12fb8065ed782b4384c44921,True,0.8.6,0,False,No files written (empty SourceCode or sanitized away)
499382,"redisfeeonbuy+taxfeeonbuy<=25&&redisfeeonsell+taxfeeonsell<=25,""fees set too high""",0x1bfc7b0b704da712d75db176abf3607f791db6e5,True,0.8.21,1,True,Compiled OK
456482,"msg.value==(amount-freeamount)*winnersprice,""wrong price""",0xa95ba338a4e4443c1a9e35965f7b78fcee57d423,True,0.8.15,12,True,Compiled OK
168973,"ad5524fd[_acp]!=ax0x235ds,""existing state""",0xfd72c3edd86b99d304a6ebb574874e7f03fcf47d,True,0.8.20,1,True,Compiled OK
177722,"((trade==true)||(sender==owner())),""erc20: trading is not yet enabled""",0xaaefa374a5b2058949510364055130c9d5d0b837,True,0.8.17,1,True,Compiled OK
378802,c.balance>0,0x0f17caa887cd584ebe662f15f48545085142304e,True,0.4.21,1,True,Compiled OK
112624,"(totalsupply()+amount)<=10000,""exceeds supply""",0xda8106eb825264e6fcdc14a80ab32fc4414b12ea,True,0.8.7,1,True,Compiled OK
264963,tradingopen||sender==deployeraddress||sender==devwallet,0x34422222e0682d1613b716ffc714c0118fe0da58,True,0.8.17,1,True,Compiled OK
307851,"_consumers.contains(consumer),""balance::removeconsumer: consumer already removed""",0x67b6ce0ad583fd2c8c2701a2bab3c27cb4758c1b,True,0.8.6,4,True,Compiled OK
188380,"pool.stakeraddresses[_tokenid]==msg.sender,""you don't own this token!""",0x2314177744f85d208fe8ebbe90b080cf1f32598e,True,0.8.17,1,True,Compiled OK
479863,"totalminted++<maxsupply,""youre too slow""",0x85664af4390715ab7a25dd112be5a29c7fe3446f,True,0.8.16,1,True,Compiled OK
288772,"msg.sender==address(punkcontract.ownerof(_punk)),""you are not the owner of this punk""",0x7478402667d545539aed6d495579ccd681b23a3a,True,0.6.12,1,True,Compiled OK
166003,"token.balanceof(riskpoolwalletaddress)>=payout.amount,""error:trs-042:riskpool_wallet_balance_too_small""",0x8e43a861e9f270b58b1801171c627421eb956cba,False,,0,False,Skipped existing project
382374,"transferfrom(_from,_to[index],_amounts[index])",0x8f7e51d7487ebdcb9d729079074d8778e06c280a,True,0.5.12,1,True,Compiled OK
54867,"totalsupply()+amount<=stageinfo.maxsupply,""exceed stage max supply""",0x970aad14d99ab8ff4dc699458a2183f44c1a6507,False,,0,False,Skipped existing project
174919,"_addresses[i]!=address(0),""can't set the null address""",0x2e094612cdf9ece230862d45a272182996f14ffa,False,,0,False,Skipped existing project
169623,"trusteeslookup[msg.sender],""only a trustee can perform this action""",0x0d8f577436a6e8dc1911024cd982054baa8ef892,False,,0,False,Skipped existing project
491376,"_devfeebuy+_motherfuckerfeebuy+_liquidityfeebuy<=330&&_devfeesell+_motherfuckerfeesell+_liquidityfeesell<=330,""total fees must be equal to or less than 33%""",0x9c42db4ab9d9c2a9169ae1d77dc547f6968620e0,True,0.8.10,1,True,Compiled OK
230857,"config.treasuryaddress!=address(0),""treasury address cannot be null""",0xd751e02701eafd2fa9622edda7b844804dd64b65,True,0.8.9,18,True,Compiled OK
132066,"_balances[src]>=amount,""fidatoken::_transfertokens: transfer amount exceeds balance""",0xdc4605fc4fbb24fd9fbb1e7b92e97f07897e7f05,True,0.8.0,1,True,Compiled OK
167012,"_msgsender()==erc721optimized.ownerof(tokenid),""caller is not a token owner""",0xd0b507c82b4c67d3662e786a8183de165ce499fd,True,0.8.13,0,False,No files written (empty SourceCode or sanitized away)
512189,"_ownerof(id)!=address(0),""id does not exist""",0x20dcfd11c42af18fb51c4e60e9c90018438be9a1,True,0.5.9,13,True,Compiled OK
242473,"_holdertransfertimestamp[tx.origin]<block.number,""_transfer:: transfer delay enabled.  only one purchase per block allowed.""",0x3c7119e17b8fac9e4968caebc1f6a08ad0646e57,True,0.8.21,1,True,Compiled OK
343590,"earlyaccessallowlist[msg.sender],'sender is not on the early access list'",0x392c4c2666577e6f48d6f5a4f444d465d9f438d7,True,0.7.0,1,True,Compiled OK
229416,"commitments[_requestid]==paramshash,""params do not match request id""",0x2a519d0b00e39e87577e89bbff8d4c8440f276be,True,0.6.6,8,True,Compiled OK
389965,"bobject.amount!=0,""your bet amount is 0""",0x4feabf81f52abd7b10fb8140de05b0ed79c45f98,True,0.7.6,0,False,No files written (empty SourceCode or sanitized away)
212278,"msg.sender==mastercontract,""only the master contract can perform this action!""",0x3c1c85bd2561f18fb525f090ee12662d9bbbd29f,True,0.8.14,6,True,Compiled OK
369052,msg.sender==adminaddress,0x8fac0d6f6ea7a79c2da7e3f52535f2a5ed89b39f,True,0.4.24,1,True,Compiled OK
166751,"balanceof(msg.sender)+_mintamount<3,""max mint per wallet reached""",0xd4dadf0f7e036a19dc9216dcdc76e82f8353dcc1,True,0.8.17,1,True,Compiled OK
372900,"swapaddresses.length==addunderlying.length,""mismatched arrays""",0x0c32fcdc542d7a00ddcb0ff1ac6e266a04eebdb1,True,0.8.7,1,True,Compiled OK
504216,"merkleproof.verify(_merkleproof,firstsalemerkleroot,leaf),""invalid merkle proof.""",0x95648a2d1adf340ee30286f33a7d239d93a708b9,True,0.8.13,1,True,Compiled OK
308354,data.length%2<=0,0x08d45d9d7de6845d2d1744eaa34dd0a90374bcfb,True,0.4.21,1,True,Compiled OK
298782,"stakeholdersindex.length==0,""stakeholders already setup""",0xb4b4bae517c2ebe938ca2ddf1fe7ae7dee114e16,True,0.8.4,11,True,Compiled OK
267913,"isexcludedfromfee[_address]!=_status,""status was set""",0x22c2696e288851d3fcf4338a0aadf9e1b8b5502c,True,0.8.15,13,True,Compiled OK
360689,"stakingid.length>0,'stakingrewardsfactory::notifyrewardamounts: called before any deploys'",0x3176cdc8147d99b68faaf54bad7cc78b488c8fc7,False,,0,False,Skipped existing project
487713,"token.approve(address(this),data.tokenbalance),""approval failed""",0xaf9c61a17d7f64507b983dd90de471cd010ede12,True,0.8.17,1,True,Compiled OK
312758,userlock[_holder].release_time>0,0xe98296ee3e814beb3c8fba1e29a8a4287acec769,True,0.4.24,1,True,Compiled OK
18756,"token.approve(arbitration,gettotal(id)),""approval for transfer failed during dispute.""",0xb3c348c4a6d95fee050bf8a770fc91ec60aa4ab2,False,,0,False,Skipped existing project
364682,balanceof[this]>convert(_amount),0x7613b207ef1cd3ca38adb0c539e5aa56caf4254b,True,0.4.23,1,True,Compiled OK
279300,"_balance.mod(mininvestparticle)==0,""wrong investment amount""",0x3329451c89e8d4572a88da2f1dc2e6a84347d480,True,0.6.6,0,False,No files written (empty SourceCode or sanitized away)
170430,"isallowlisted(_owner,_merkleproof),""!allowlisted""",0x9da00671cd4b846b1ae998ecb74f164f742e6d38,False,,0,False,Skipped existing project
29103,"ownerof[tokenid]==address(0),""already_minted""",0x19330e05464f8c6e671e7be24a8b220874ee082b,True,0.8.7,5,True,Compiled OK
499885,"isstaking(msg.sender,validator),""you are not staking!?""",0xc3a5ae5a7cf2f878cf7ccf23965d6bbdf8f1c154,True,0.8.4,11,True,Compiled OK
381569,"rti.stakecontractaddress()==address(this),""rtc token contract is not set to use this contract as the staking contract""",0xd6e33c11cff866162787b7198030aac101a61f29,True,0.4.24,1,True,Compiled OK
295976,"_transferkingtoken(to,amount),""failed to transfer""",0x3191742d10f90ddb01327a7995ef62900ece8157,True,0.6.12,1,True,Compiled OK
332911,"console.ownerof(_id)==msg.sender,'only_console_owner'",0x882e5b370d595e50c24b2a0e7a94e87cc32adda1,True,0.8.0,1,True,Compiled OK
24799,"totalsupply()+quantity<=max_tokens,""sold out: no more tokens available to mint.""",0xd340a138109f0c37ed4c8a35bac6951b3a96a24d,True,0.8.7,1,True,Compiled OK
162065,"token.transferrable,""failed""",0xdf6d509c3dfebd42a9c2b3fb3af2524443bcbc43,False,,0,False,Skipped existing project
513009,"totalogminted+quantity<=settings.ogallowlistmaxperphase,""max per phase exceeded""",0x5b9d426ac4c1262c0a1c7634638c81dd45302f51,False,,0,False,Skipped existing project
149861,_iscontract(newwatchers[i]),0x3d37eb1ad0cc20e123a2e34cf58eb38ba068dbd3,True,0.5.10,0,False,No files written (empty SourceCode or sanitized away)
139975,"_iswhitelisted[from]||_iswhitelisted[to],""to2""",0xb2fa1d5b343ec644b77021766b4f6e2eff099c7a,True,0.8.19,1,True,Compiled OK
17437,"_allowlisteligible[msg.sender],""you don't have access to the pre-sale.""",0xed686e92fc4f689df06a96580ee49db4c5c6a2ff,False,,0,False,Skipped existing project
397092,"bdb[_bid].ended==true&&checkjpotwinner(_bid,_paddr)&&!bdb[_bid].jpotclaimed&&bdb[_bid].refund==false",0x9348995663aadc44f725eaf56d42c9f74ce0162b,False,,0,False,Skipped existing project
254294,"bytes(symbol).length>0,""symbol is empty""",0x230539fb72e7eea8bb037ca0556fa9b0060a5d10,True,0.8.4,26,True,Compiled OK
391941,"tokensupply.current()+addresses.length<=totalsalesupply,""fudaoversedan: max supply reached!""",0x8fada690acf90009f22cd32ab4ecbb2f3a80c817,False,,0,False,Skipped existing project
16044,"debtauctionhouse.protocoltoken()!=address(0),""accountingengine/debt-auction-house-null-prot""",0x89e8bd799ab06dd7ee2be1325fafef1ab48676bc,False,,0,False,Skipped existing project
362811,msg.value>=min_invest,0xfac73a67cd6520ccc8e44cd865022a2c07b9f1ab,True,0.4.19,1,True,Compiled OK
346268,"cardcosts[_card]!=0,""nft not found""",0x926d29feda57a1152f302db2dd25bfd7aea76e9e,True,0.6.12,9,True,Compiled OK
181803,"lobbies[lobbyid].id==lobbyid,""lobbymanager: lobby doesn't exist""",0xb42781b583897514a5685b1a8ed7efa083db8859,True,0.8.9,10,True,Compiled OK
125224,_isbot[bot]!=value,0x20e320105f46c587cd640ccb640af2417c40d5da,True,0.8.15,9,True,Compiled OK
332115,"pubminted[msg.sender]+_mintamount<=publicsalemaxmintamountperwallet,""pubmint exceed""",0x9289d55aa6f229cb377968b09defb586e745c8a3,True,0.8.9,1,True,Compiled OK
168325,"verifyproof(proof2,leaf2),""wallet cannot claim!""",0x634d1971f5b1980aa6804a6707b18b1ae76b3c72,False,,0,False,Skipped existing project
