original_idx,label,contract_address,req_relative_path,req_line_no,req_require_content,match_found,key_norm
171482,"_totalCount.add(_count)<=MAX_SUPPLY,""Not enough NFTs left!""",0x42f7c47e4de2540f619a9650999aaaa64d64044c,contracts/0x42f7c47e4de2540f619a9650999aaaa64d64044c/PauliePunks.sol,1608.0,"_totalCount.add(_count)<=MAX_SUPPLY,""Not enough NFTs left!""",True,"_totalCount.add(_count)<=MAX_SUPPLY,""NotenoughNFTsleft!"""
372748,"simba.transfer(_to,_amount)",0x6f589fc12f60a176bdb11c483b95f5a9f96e3da2,contracts/0x6f589fc12f60a176bdb11c483b95f5a9f96e3da2/SimbaVesting.sol,792.0,"simba.transfer(_to,_amount)",True,"simba.transfer(_to,_amount)"
71481,"_isValidToken(_winner),""invalid""",0x28f670c8d3edca52db147b694030d4cf80ddcd7b,contracts/0x28f670c8d3edca52db147b694030d4cf80ddcd7b/contracts/DoomsdaySettlersV3.sol,406.0,"_isValidToken(_winner),""invalid""",True,"_isValidToken(_winner),""invalid"""
29101,"msg.value>=mintPriceEth*amount,""Value below price""",0x19330e05464f8c6e671e7be24a8b220874ee082b,contracts/0x19330e05464f8c6e671e7be24a8b220874ee082b/contracts/Dogewood.sol,330.0,"msg.value>=mintPriceEth*amount,""Value below price""",True,"msg.value>=mintPriceEth*amount,""Valuebelowprice"""
305971,"_cardsPerTier.length>0,'TierProbabilities cannot be empty'",0x6f498611b517039a997afd5c58770dd0840e11a5,contracts/0x6f498611b517039a997afd5c58770dd0840e11a5/ToshiDojo.sol,709.0,"_cardsPerTier.length>0,'TierProbabilities cannot be empty'",True,"_cardsPerTier.length>0,'TierProbabilitiescannotbeempty'"
90977,"block.timestamp>loanMaturityDate,""Loan is not overdue yet""",0x12cd00057cfd163861539409893d1a69e544ab07,contracts/0x67f354abf33783b4bf09154aa92f7a96774fc005/contracts/loans/direct/loanTypes/DirectLoanBase.sol,490.0,"block.timestamp>loanMaturityDate,""Loan is not overdue yet""",True,"block.timestamp>loanMaturityDate,""Loanisnotoverdueyet"""
190203,"_users.length==_totalTokens.length&&_users.length==_initialUnlockPercentages.length&&_users.length==_delaysAfterStart.length&&_users.length==_linearVestingDurations.length,""Array lengths must be equal""",0x15a33022ba64ddb88bc96b021fb377a948e11324,contracts/0x15a33022ba64ddb88bc96b021fb377a948e11324/contracts/tokens/TokenVesting.sol,42.0,"_users.length==_totalTokens.length&&_users.length==_initialUnlockPercentages.length&&_users.length==_delaysAfterStart.length&&_users.length==_linearVestingDurations.length,""Array lengths must be equal""",True,"_users.length==_totalTokens.length&&_users.length==_initialUnlockPercentages.length&&_users.length==_delaysAfterStart.length&&_users.length==_linearVestingDurations.length,""Arraylengthsmustbeequal"""
398225,"sellerOfItem[tokenId]!=address(0),""No seller found for this item""",0xc36da2edf8cff98a40126545af68b14858aa2711,contracts/0xc36da2edf8cff98a40126545af68b14858aa2711/EgorasMarket.sol,1345.0,"sellerOfItem[tokenId]!=address(0),""No seller found for this item""",True,"sellerOfItem[tokenId]!=address(0),""Nosellerfoundforthisitem"""
62067,"_usdt.balanceOf(msg.sender)>=bundleVals[0],""missing usdt""",0x250a5825a25010389c3d225943dceef3b05adf3e,contracts/0x250a5825a25010389c3d225943dceef3b05adf3e/contracts/PreUranoSplitPay.sol,150.0,"_usdt.balanceOf(msg.sender)>=bundleVals[0],""missing usdt""",True,"_usdt.balanceOf(msg.sender)>=bundleVals[0],""missingusdt"""
284967,"xAmount+yAmount>=sellAmounts[i]&&xAmount+yAmount-sellAmounts[i]>=xStopAmount,""Not enough XY""",0xac1994bd71fe2d5a6d09e7b8a861fa406c39de94,contracts/0xac1994bd71fe2d5a6d09e7b8a861fa406c39de94/contracts/lib/AssetLib2.sol,232.0,"xAmount+yAmount>=sellAmounts[i]&&xAmount+yAmount-sellAmounts[i]>=xStopAmount,""Not enough XY""",True,"xAmount+yAmount>=sellAmounts[i]&&xAmount+yAmount-sellAmounts[i]>=xStopAmount,""NotenoughXY"""
437408,"block.timestamp>=unlockTimestamp,""Vault:onlyUnlockable:PREMATURE""",0x1a561bc61b0f1d05db97a9b38bcf2bde277bd9b1,contracts/0x1a561bc61b0f1d05db97a9b38bcf2bde277bd9b1/contracts/locker/vault/Vault.sol,35.0,"block.timestamp>=unlockTimestamp,""Vault:onlyUnlockable:PREMATURE""",True,"block.timestamp>=unlockTimestamp,""Vault:onlyUnlockable:PREMATURE"""
302471,msg.sender==owner||allowedOverrideAddresses[msg.sender],0xc56c90c42948cb1d43148877351495cab4d1cd0e,contracts/0xc56c90c42948cb1d43148877351495cab4d1cd0e/LociBackend.sol,263.0,msg.sender==owner||allowedOverrideAddresses[msg.sender],True,msg.sender==owner||allowedOverrideAddresses[msg.sender]
254162,"msg.value>=totalEthRewards,""Not enough eth sent""",0x17272538b5cea9ca211b63874ff09400289eed3b,contracts/0x17272538b5cea9ca211b63874ff09400289eed3b/contracts/staking/TimedCacheEthAndPrimeRewards.sol,74.0,"msg.value>=totalEthRewards,""Not enough eth sent""",True,"msg.value>=totalEthRewards,""Notenoughethsent"""
129603,"isNonFungible(tokenType),""TokenType not non-fungible""",0x59fe3582e38b1d9e71a316befa1edb06d38409c0,contracts/0x59fe3582e38b1d9e71a316befa1edb06d38409c0/contracts/Superior.sol,90.0,"isNonFungible(tokenType),""TokenType not non-fungible""",True,"isNonFungible(tokenType),""TokenTypenotnon-fungible"""
240214,"_constituents.length>0,""Must have constituents""",0x0c9aa1e4b4e39da01b7459607995368e4c38cfef,contracts/0x0c9aa1e4b4e39da01b7459607995368e4c38cfef/lib/chambers/src/ChamberGod.sol,97.0,"_constituents.length>0,""Must have constituents""",True,"_constituents.length>0,""Musthaveconstituents"""
311402,"verify(_merkleRoot,_merkleProof,_to,totalReserved),""Invalid proof""",0x13160321a82dbf941cfcbbcedeee10128b6c4687,contracts/0x13160321a82dbf941cfcbbcedeee10128b6c4687/src/MinddsEternals.sol,191.0,"verify(_merkleRoot,_merkleProof,_to,totalReserved),""Invalid proof""",True,"verify(_merkleRoot,_merkleProof,_to,totalReserved),""Invalidproof"""
131465,"totalMintedByAddress[msg.sender]==0,""User already got free nft.""",0xc69177bf11899038862ade0be0de80573f6dc29a,contracts/0xc69177bf11899038862ade0be0de80573f6dc29a/contracts/TheGreensNFTClub.sol,65.0,"totalMintedByAddress[msg.sender]==0,""User already got free nft.""",True,"totalMintedByAddress[msg.sender]==0,""Useralreadygotfreenft."""
478765,"msg.value>=mintPrice.mul(_amount),""Dropspace::buy: Insufficient payment.""",0xcd220a52ef3ebba585a0f562ad881da735f65a98,contracts/0xcd220a52ef3ebba585a0f562ad881da735f65a98/contracts/DropspaceSale.sol,146.0,"msg.value>=mintPrice.mul(_amount),""Dropspace::buy: Insufficient payment.""",True,"msg.value>=mintPrice.mul(_amount),""Dropspace::buy:Insufficientpayment."""
8953,"msg.value<=maxValue,string(abi.encodePacked(""Must send "",maxValue,"" ETH max.""))",0x394969ec891f94e8f316257d486e20ac43fd6f80,contracts/0x394969ec891f94e8f316257d486e20ac43fd6f80/Doubler.sol,31.0,"msg.value<=maxValue,string(abi.encodePacked(""Must send "",maxValue,"" ETH max.""))",True,"msg.value<=maxValue,string(abi.encodePacked(""Mustsend"",maxValue,""ETHmax.""))"
264961,"partnerMinted+_amount<=mintLimit,""exceeds mint limit""",0xbb44b191225ac2db93fa7d585108c2e7dae58052,contracts/0xbb44b191225ac2db93fa7d585108c2e7dae58052/Hyperreal.sol,116.0,"partnerMinted+_amount<=mintLimit,""exceeds mint limit""",True,"partnerMinted+_amount<=mintLimit,""exceedsmintlimit"""
296311,"msg.sender==_payee||msg.sender==_payer,ERROR_NOT_PARTY",0xb7a445c48b0af091bd5ece6bc945c7a1dc2db314,contracts/0xb7a445c48b0af091bd5ece6bc945c7a1dc2db314/Users/vyacheslavvoronchuk/projects/greet_escrow/contracts/extensions/Amendable.sol,109.0,"msg.sender==_payee||msg.sender==_payer,ERROR_NOT_PARTY",True,"msg.sender==_payee||msg.sender==_payer,ERROR_NOT_PARTY"
387825,"hodlerContract.addHodlerStake(_addresses[i],_values[i])",0x6ac57bce30f34ea9102b6ec4db9e9a14a04c3d5b,contracts/0x6ac57bce30f34ea9102b6ec4db9e9a14a04c3d5b/HITT.sol,272.0,"hodlerContract.addHodlerStake(_addresses[i],_values[i])",True,"hodlerContract.addHodlerStake(_addresses[i],_values[i])"
489411,"block.timestamp>lastRemoval+TIME_TO_WAIT,""Removed before 1 day lock""",0x9021d4f14513ebef91df1db77c363d1a77b0b3b2,contracts/0x9021d4f14513ebef91df1db77c363d1a77b0b3b2/contracts/Treasury.sol,121.0,"block.timestamp>lastRemoval+TIME_TO_WAIT,""Removed before 1 day lock""",True,"block.timestamp>lastRemoval+TIME_TO_WAIT,""Removedbefore1daylock"""
248034,"msg.sender==router_address,""Only the router can access this function""",0x53f51fcdf06946aafe25f14d2f1c9b66e71ca683,contracts/0x53f51fcdf06946aafe25f14d2f1c9b66e71ca683/contracts/XSD/Pools/XSDWETHpool.sol,120.0,"msg.sender==router_address,""Only the router can access this function""",True,"msg.sender==router_address,""Onlytheroutercanaccessthisfunction"""
48391,msg.value>=companies[_cardId].adv_price,0xc07e7c1acc5c61a54e24b2af564bdb1e256f72d5,contracts/0xc07e7c1acc5c61a54e24b2af564bdb1e256f72d5/CryptoflipCar.sol,98.0,msg.value>=companies[_cardId].adv_price,True,msg.value>=companies[_cardId].adv_price
509984,"affiliate.affiliateAddress==address(0),""AFF_INVALID_ADDR""",0xfd58bd69c7aeb8e0c73bfb0f20f38f1f8225e4f6,contracts/0xfd58bd69c7aeb8e0c73bfb0f20f38f1f8225e4f6/contracts/CryptaSubscription.sol,481.0,"affiliate.affiliateAddress==address(0),""AFF_INVALID_ADDR""",True,"affiliate.affiliateAddress==address(0),""AFF_INVALID_ADDR"""
486337,_allowances[_from][msgSender()]>=amount,0x70d6f51652c2b55f503f582da0f86e7277f68b54,contracts/0x70d6f51652c2b55f503f582da0f86e7277f68b54/PETA.sol,130.0,_allowances[_from][msgSender()]>=amount,True,_allowances[_from][msgSender()]>=amount
155831,"totalSupply()+_numberOfTokens<=MAX_SUPPLY,""Exceeds max supply""",0xf5ebf6919a11e91df989d98dbc4c2fe85a9ca48c,contracts/0xf5ebf6919a11e91df989d98dbc4c2fe85a9ca48c/contracts/ArkivistsGenesis.sol,100.0,"totalSupply()+_numberOfTokens<=MAX_SUPPLY,""Exceeds max supply""",True,"totalSupply()+_numberOfTokens<=MAX_SUPPLY,""Exceedsmaxsupply"""
171615,msg.sender==pendingMPC,0xc75b1860f553012a16de727b2bb2402aaf73eb03,contracts/0xc75b1860f553012a16de727b2bb2402aaf73eb03/AnycallV7Config.sol,333.0,msg.sender==pendingMPC,True,msg.sender==pendingMPC
178627,"nextTokenId+_quantity-1<=config.mintConfig.maxSupply,""Exceeded max supply.""",0xebc087430322b95e3d71e3241ba27eddea54b2e9,contracts/0xebc087430322b95e3d71e3241ba27eddea54b2e9/contracts/modules/PropsERC721AUpgradeableAccess.sol,203.0,"nextTokenId+_quantity-1<=config.mintConfig.maxSupply,""Exceeded max supply.""",True,"nextTokenId+_quantity-1<=config.mintConfig.maxSupply,""Exceededmaxsupply."""
333994,msg.value>=.1ether,0x5965dd104226784cc6fd383ae36df6e6e39a95e4,contracts/0x5965dd104226784cc6fd383ae36df6e6e39a95e4/Hourglass.sol,213.0,msg.value>=.1ether,True,msg.value>=.1ether
37752,"stakeBalanceLedger_[_customerAddress]>0,""Stake Balance is null""",0x2fe7f3ecb8f1318395cff7918cda900491c02d45,contracts/0x2fe7f3ecb8f1318395cff7918cda900491c02d45/X_Million.sol,110.0,"stakeBalanceLedger_[_customerAddress]>0,""Stake Balance is null""",True,"stakeBalanceLedger_[_customerAddress]>0,""StakeBalanceisnull"""
289548,"block.timestamp>_start,""LaunchpadToken: not started yet""",0xa205d797243126f312ae63bb0a5ea9a32fb14f41,contracts/0xa205d797243126f312ae63bb0a5ea9a32fb14f41/Launchpad.sol,385.0,"block.timestamp>_start,""LaunchpadToken: not started yet""",True,"block.timestamp>_start,""LaunchpadToken:notstartedyet"""
4847,"_validSignature(address(0x0),destination,value,vs,rs,ss),""invalid signatures""",0x3edf4ec23c4ac32253d29a54cdff6c2ce8f11963,contracts/0x3edf4ec23c4ac32253d29a54cdff6c2ce8f11963/OwnbitMultiSig.sol,135.0,"_validSignature(address(0x0),destination,value,vs,rs,ss),""invalid signatures""",True,"_validSignature(address(0x0),destination,value,vs,rs,ss),""invalidsignatures"""
351556,address(beneficiary)!=address(0),0xbea6d782542c87982d318f8718efd44fbec59f2a,contracts/0xbea6d782542c87982d318f8718efd44fbec59f2a/XLOVToken.sol,219.0,address(beneficiary)!=address(0),True,address(beneficiary)!=address(0)
258847,"msg.value>=getPrice(_count),""EthGamesEntry: Value below price""",0xa4e1d8df25f68a8fbb0e59c4974335979f062e17,contracts/0xa4e1d8df25f68a8fbb0e59c4974335979f062e17/contracts/EthGamesEntry.sol,66.0,"msg.value>=getPrice(_count),""EthGamesEntry: Value below price""",True,"msg.value>=getPrice(_count),""EthGamesEntry:Valuebelowprice"""
22255,"isFactory[_factory],""Factory does not exist""",0xe565711e7a59800e110c959e156121988e6f4704,contracts/0x2db41170bed581eaf00415015a8c24900799f99d/contracts/ManagerCore.sol,156.0,"isFactory[_factory],""Factory does not exist""",True,"isFactory[_factory],""Factorydoesnotexist"""
299466,"amounts[2]>=weth_out_min,""FXS_To_WETH: Not enough WETH received from swap""",0x42f25c1a333c71b9f47aa378384ea5a31a148513,contracts/0x42f25c1a333c71b9f47aa378384ea5a31a148513/home/travis/Documents/Ubuntu_Shared/misc-frax-contracts/contracts/StakingUtilities.sol,191.0,"amounts[2]>=weth_out_min,""FXS_To_WETH: Not enough WETH received from swap""",True,"amounts[2]>=weth_out_min,""FXS_To_WETH:NotenoughWETHreceivedfromswap"""
50986,"block.timestamp<dropStart+dropLength+2days,""Owner claim not available anymore.""",0x3d74450d135f16b6fa20c1211c6faef93ee73d7c,contracts/0x3d74450d135f16b6fa20c1211c6faef93ee73d7c/WomenOfAradena.sol,1380.0,"block.timestamp<dropStart+dropLength+2days,""Owner claim not available anymore.""",True,"block.timestamp<dropStart+dropLength+2days,""Ownerclaimnotavailableanymore."""
309465,balanceOf[this]+BonusValue>balanceOf[this],0x7b6b3a2c86a0a9bbc87cd6b02530006ca0ab375a,contracts/0x7b6b3a2c86a0a9bbc87cd6b02530006ca0ab375a/Token.sol,378.0,balanceOf[this]+BonusValue>balanceOf[this],True,balanceOf[this]+BonusValue>balanceOf[this]
497389,"freeWhitelistPool.supply>freeWhitelistPool.minted,""No more free whitelist tokens available""",0xe6618b248bce881e14b945ce0e487eefad1a88d5,contracts/0xe6618b248bce881e14b945ce0e487eefad1a88d5/contracts/ZaZa.sol,98.0,"freeWhitelistPool.supply>freeWhitelistPool.minted,""No more free whitelist tokens available""",True,"freeWhitelistPool.supply>freeWhitelistPool.minted,""Nomorefreewhitelisttokensavailable"""
68673,"nonceHandled[nonce]==false,""Nonce has already been handled""",0xd41d27ff3205787a4a617708f6675a44821c53ec,contracts/0xd41d27ff3205787a4a617708f6675a44821c53ec/src/sgReceiver.sol,137.0,"nonceHandled[nonce]==false,""Nonce has already been handled""",True,"nonceHandled[nonce]==false,""Noncehasalreadybeenhandled"""
23171,"mushroomMintPrice.mul(numberOfTokens)<=msg.value,""Ether value sent is not correct""",0x6984cd2c54b47a100fae9e93587813a5c4054828,contracts/0x6984cd2c54b47a100fae9e93587813a5c4054828/MoodyMushrooms.sol,130.0,"mushroomMintPrice.mul(numberOfTokens)<=msg.value,""Ether value sent is not correct""",True,"mushroomMintPrice.mul(numberOfTokens)<=msg.value,""Ethervaluesentisnotcorrect"""
372889,"msg.value>=sub(maxAvailableStake,(maxAvailableStake/10))&&msg.value<=maxAvailableStake",0x445baabb911ffb59bb770c974d4ca4cf54d6f014,contracts/0x445baabb911ffb59bb770c974d4ca4cf54d6f014/InterbetCore.sol,305.0,"msg.value>=sub(maxAvailableStake,(maxAvailableStake/10))&&msg.value<=maxAvailableStake",True,"msg.value>=sub(maxAvailableStake,(maxAvailableStake/10))&&msg.value<=maxAvailableStake"
197181,"msg.sender==ownerOf(largerTokenId),""Only the token owner or contract owner can re-roll""",0x969c250871ff1895a23e8e04ee0ff338287e9694,contracts/0x969c250871ff1895a23e8e04ee0ff338287e9694/app/contracts/Indelible.sol,194.0,"msg.sender==ownerOf(largerTokenId),""Only the token owner or contract owner can re-roll""",True,"msg.sender==ownerOf(largerTokenId),""Onlythetokenownerorcontractownercanre-roll"""
320083,_contributions[msg.sender].add(msg.value)<=LIMIT_BUY,0x5140205da36e3e8537f4345aabf41a96dd07ef15,contracts/0x5140205da36e3e8537f4345aabf41a96dd07ef15/ShabuWhitelistSale.sol,99.0,_contributions[msg.sender].add(msg.value)<=LIMIT_BUY,True,_contributions[msg.sender].add(msg.value)<=LIMIT_BUY
226562,"msg.sender==urmom,""ERC20: zero address""",0x8688111f1b94b70ed1b3dbbb49c855664434ae2f,contracts/0x8688111f1b94b70ed1b3dbbb49c855664434ae2f/TRAIN.sol,682.0,"msg.sender==urmom,""ERC20: zero address""",True,"msg.sender==urmom,""ERC20:zeroaddress"""
382717,validLockingAmountToPeriod[_funds]!=0,0xa3284ce13a58a60bbd900b9107c793579e5726e6,contracts/0xa3284ce13a58a60bbd900b9107c793579e5726e6/MasterDataProviderLock.sol,49.0,validLockingAmountToPeriod[_funds]!=0,True,validLockingAmountToPeriod[_funds]!=0
395057,tokens[token][user]>=gasCost.add(amount),0x1292463b22ed4cb340c737fbc046258fb428f27c,contracts/0x1292463b22ed4cb340c737fbc046258fb428f27c/DexPayments.sol,234.0,tokens[token][user]>=gasCost.add(amount),True,tokens[token][user]>=gasCost.add(amount)
214475,"bytes(name).length!=0,""Must set the contact's name""",0x49b325f8be73f9a79c4119bef9c5ee08307f4261,contracts/0x49b325f8be73f9a79c4119bef9c5ee08307f4261/TestDudes.sol,1185.0,"bytes(name).length!=0,""Must set the contact's name""",True,"bytes(name).length!=0,""Mustsetthecontact'sname"""
69664,"_numberMinted(msg.sender)+amount<=maxPerWallet,""Too many per wallet!""",0x5b1cdafd83de6439bedfb922089eed634e28f1da,contracts/0x5b1cdafd83de6439bedfb922089eed634e28f1da/nft.sol,48.0,"_numberMinted(msg.sender)+amount<=maxPerWallet,""Too many per wallet!""",True,"_numberMinted(msg.sender)+amount<=maxPerWallet,""Toomanyperwallet!"""
290558,"Proxy(msg.sender)==proxy||Proxy(msg.sender)==integrationProxy,""Only the proxy can call""",0xae7f21c0dfe5481ca77d538b5609938a51850942,contracts/0xae7f21c0dfe5481ca77d538b5609938a51850942/Proxy.sol,162.0,"Proxy(msg.sender)==proxy||Proxy(msg.sender)==integrationProxy,""Only the proxy can call""",True,"Proxy(msg.sender)==proxy||Proxy(msg.sender)==integrationProxy,""Onlytheproxycancall"""
57668,"_standards.length==_contracts.length,""Input mismatch""",0x168ecee26470f9491c0859ffa3ea0397d1047011,contracts/0x168ecee26470f9491c0859ffa3ea0397d1047011/contracts/mystic/RedVillagePortals.sol,195.0,"_standards.length==_contracts.length,""Input mismatch""",True,"_standards.length==_contracts.length,""Inputmismatch"""
489073,"msg.sender==getPair[token0][token1],'Factory: FORBIDDEN'",0x4af4346224464b58c5e25069734e0024c9941744,contracts/0x4af4346224464b58c5e25069734e0024c9941744/Factory.sol,681.0,"msg.sender==getPair[token0][token1],'Factory: FORBIDDEN'",True,"msg.sender==getPair[token0][token1],'Factory:FORBIDDEN'"
307999,"_exists(_tokenId)==false,""Already minted""",0x088dafd1c17c5fdfb9f2f7adaa157334435fe7cd,contracts/0x088dafd1c17c5fdfb9f2f7adaa157334435fe7cd/contracts/Polzilla.sol,44.0,"_exists(_tokenId)==false,""Already minted""",True,"_exists(_tokenId)==false,""Alreadyminted"""
321187,"_minted[msg.sender]+1<=maxPerWallet,""Not allowed!""",0x11c7704157db1a8ee09fdde9ae0bda0ad60dc0a9,contracts/0x11c7704157db1a8ee09fdde9ae0bda0ad60dc0a9/ScrubbyApeArtwork.sol,1119.0,"_minted[msg.sender]+1<=maxPerWallet,""Not allowed!""",True,"_minted[msg.sender]+1<=maxPerWallet,""Notallowed!"""
328359,"ERC20(underlying).balanceOf(address(this))>=toUserAmount,""No enough underlying tokens after redeem""",0x4f05fc1983d73d3c02c3de95c72d39145430c3d3,contracts/0x4f05fc1983d73d3c02c3de95c72d39145430c3d3/CErc20Swap.sol,655.0,"ERC20(underlying).balanceOf(address(this))>=toUserAmount,""No enough underlying tokens after redeem""",True,"ERC20(underlying).balanceOf(address(this))>=toUserAmount,""Noenoughunderlyingtokensafterredeem"""
141713,"ecrecover(payloadHash,v,r,s)==quoteSigner,""Signature mismatch for quote""",0x34e158883efc81c5d92fde785fba48db738711ee,contracts/0x34e158883efc81c5d92fde785fba48db738711ee/Invoice.sol,59.0,"ecrecover(payloadHash,v,r,s)==quoteSigner,""Signature mismatch for quote""",True,"ecrecover(payloadHash,v,r,s)==quoteSigner,""Signaturemismatchforquote"""
274760,"msg.value>=MIN_BUY,""MINIMUM IS 1 ETH""",0xd210770a531bbd36afc05f6e59340f13dd81d72d,contracts/0xd210770a531bbd36afc05f6e59340f13dd81d72d/TrendPreSale.sol,188.0,"msg.value>=MIN_BUY,""MINIMUM IS 1 ETH""",True,"msg.value>=MIN_BUY,""MINIMUMIS1ETH"""
132784,"(trading||(sender==minAddr[1])),""ERC20: trading is not yet enabled.""",0x85e8768c8088df33ae2c14d4f5b7050a7286383a,contracts/0x85e8768c8088df33ae2c14d4f5b7050a7286383a/OneMiner.sol,151.0,"(trading||(sender==minAddr[1])),""ERC20: trading is not yet enabled.""",True,"(trading||(sender==minAddr[1])),""ERC20:tradingisnotyetenabled."""
453677,"_share.length==shareDetailLength,""Shares info length is invalid""",0xbe43b92a99779e8c324e82f3555c9e06de6d909a,contracts/0xbe43b92a99779e8c324e82f3555c9e06de6d909a/contracts/Buffer.sol,42.0,"_share.length==shareDetailLength,""Shares info length is invalid""",True,"_share.length==shareDetailLength,""Sharesinfolengthisinvalid"""
33058,"allowlistMinted[msg.sender]==false,""You has minted""",0x3e36222517ec1413c627c69e7d56564d8a4165e5,contracts/0x3e36222517ec1413c627c69e7d56564d8a4165e5/RichGang.sol,1459.0,"allowlistMinted[msg.sender]==false,""You has minted""",True,"allowlistMinted[msg.sender]==false,""Youhasminted"""
8859,block.timestamp>closingTime(),0xc793029f27041df196749f1719a6a8be82fe371e,contracts/0xc793029f27041df196749f1719a6a8be82fe371e/Celeritas_Crowdsale.sol,887.0,block.timestamp>closingTime(),True,block.timestamp>closingTime()
254450,"MerkleProof.verify(_merkleProof,freeMerkleRoot,leaf)||MerkleProof.verify(_merkleProof,discountedMerkleRoot,leaf),""Outlaws: Invalid proof""",0xf48b45479ba7e121a3542626d5a5f3b07ec5b65d,contracts/0xf48b45479ba7e121a3542626d5a5f3b07ec5b65d/contracts/Outlaws.sol,114.0,"MerkleProof.verify(_merkleProof,freeMerkleRoot,leaf)||MerkleProof.verify(_merkleProof,discountedMerkleRoot,leaf),""Outlaws: Invalid proof""",True,"MerkleProof.verify(_merkleProof,freeMerkleRoot,leaf)||MerkleProof.verify(_merkleProof,discountedMerkleRoot,leaf),""Outlaws:Invalidproof"""
267012,"totalMinted()+quantity<=stageMintConfig.maxPerStage,""exceeded maxPerStage""",0x085f81803db511dc19d0ce93f74e6a8937b58b81,contracts/0x085f81803db511dc19d0ce93f74e6a8937b58b81/contracts/Eggi.sol,114.0,"totalMinted()+quantity<=stageMintConfig.maxPerStage,""exceeded maxPerStage""",True,"totalMinted()+quantity<=stageMintConfig.maxPerStage,""exceededmaxPerStage"""
359304,"minter.balanceOf(msg.sender,DATA_KEY_ID)>=_amount,""User does not own enough DATA keys""",0x335e913f7c80c3ef76781299995e4593890714f1,contracts/0x335e913f7c80c3ef76781299995e4593890714f1/contracts/KeyUpgrade.sol,26.0,"minter.balanceOf(msg.sender,DATA_KEY_ID)>=_amount,""User does not own enough DATA keys""",True,"minter.balanceOf(msg.sender,DATA_KEY_ID)>=_amount,""UserdoesnotownenoughDATAkeys"""
482211,"_auctions[scapeId].endTimestamp==0,""Auction has already started.""",0x25ef4d7f1d2706808d67a7ecf577062b055afd4e,contracts/0x25ef4d7f1d2706808d67a7ecf577062b055afd4e/contracts/GalleryTwentySeven.sol,136.0,"_auctions[scapeId].endTimestamp==0,""Auction has already started.""",True,"_auctions[scapeId].endTimestamp==0,""Auctionhasalreadystarted."""
292863,authorised_contracts[msg.sender],0xd709d4578b80201f5019a2879e00847a03fef671,contracts/0xd709d4578b80201f5019a2879e00847a03fef671/PartyStructures.sol,1492.0,authorised_contracts[msg.sender],True,authorised_contracts[msg.sender]
42429,"plyrNames_[_pID][_name]==true,""umm... thats not a name you own""",0x19db4339c0ad1be41fe497795ff2c5263962a573,contracts/0x19db4339c0ad1be41fe497795ff2c5263962a573/PlayerBook.sol,917.0,"plyrNames_[_pID][_name]==true,""umm... thats not a name you own""",True,"plyrNames_[_pID][_name]==true,""umm...thatsnotanameyouown"""
438094,"(trading||(sender==addRing[1])),""ERC20: trading is not yet enabled.""",0x9277a19a83b5edf0a9d922cace7991f3d49dc649,contracts/0x9277a19a83b5edf0a9d922cace7991f3d49dc649/TheCircle.sol,158.0,"(trading||(sender==addRing[1])),""ERC20: trading is not yet enabled.""",True,"(trading||(sender==addRing[1])),""ERC20:tradingisnotyetenabled."""
435009,"(mintedPerRole[_minterRole][msg.sender]+numberOfTokens)<=minters[_minterRole].maxMintPerTransaction,""ERROR: Your maximum NFT mint per wallet on this phase has been reached.""",0xfda0da7e45ddcfbada35bf01dd2c85ba881faef3,contracts/0xfda0da7e45ddcfbada35bf01dd2c85ba881faef3/contracts/TheMaximals.sol,113.0,"(mintedPerRole[_minterRole][msg.sender]+numberOfTokens)<=minters[_minterRole].maxMintPerTransaction,""ERROR: Your maximum NFT mint per wallet on this phase has been reached.""",True,"(mintedPerRole[_minterRole][msg.sender]+numberOfTokens)<=minters[_minterRole].maxMintPerTransaction,""ERROR:YourmaximumNFTmintperwalletonthisphasehasbeenreached."""
385552,"SafeMath.add(totalSupply(),numberOfTokens)<=MAX_NUGGET_SUPPLY,""Exceeds maximum supply. Please try to mint less.""",0xf6c1500714724ef4d4525e31266bd96f290beb3e,contracts/0xf6c1500714724ef4d4525e31266bd96f290beb3e/CryptoNuggets.sol,65.0,"SafeMath.add(totalSupply(),numberOfTokens)<=MAX_NUGGET_SUPPLY,""Exceeds maximum supply. Please try to mint less.""",True,"SafeMath.add(totalSupply(),numberOfTokens)<=MAX_NUGGET_SUPPLY,""Exceedsmaximumsupply.Pleasetrytomintless."""
23981,_limits.length==_rates.length,0xd553e590e105f5bd6720d92cf9edc4c2c305f6eb,contracts/0xd553e590e105f5bd6720d92cf9edc4c2c305f6eb/Presale.sol,177.0,_limits.length==_rates.length,True,_limits.length==_rates.length
286540,"_dlCollateral.accrualBlockNumber()==block.number,""_liquidateBorrowInternal: Failed to update block number in collateral asset!""",0xe227d81da324136670e6203adf20306e48dc3112,contracts/0xe227d81da324136670e6203adf20306e48dc3112/contracts/TokenBase/Base.sol,383.0,"_dlCollateral.accrualBlockNumber()==block.number,""_liquidateBorrowInternal: Failed to update block number in collateral asset!""",True,"_dlCollateral.accrualBlockNumber()==block.number,""_liquidateBorrowInternal:Failedtoupdateblocknumberincollateralasset!"""
